staff_member,appt_date,appt_time,slot,units_sched_10min_per_unit,client_id,patient_id,staff_requested,reason_desc,breedname
19,12/22/2022,13:20:00,80,3,13783,25746,,Exotic Exam,Alpaca
4,12/22/2022,13:30:00,81,2,14057,30887,,New Pet,Poodle Mix
6,12/22/2022,13:30:00,81,2,9469,13298,,Preventative Care Exam,Domestic Shorthair
L12,12/22/2022,13:40:00,82,2,L5737,L2252,,Recheck,Beagle Mix
19,12/22/2022,13:50:00,83,3,22023,26916,,Recheck,Domestic Shorthair
4,12/22/2022,13:50:00,83,2,8363,8363-2,4,Sick,Bichon Frise
4,12/22/2022,14:10:00,85,2,9440,7223,,Recheck,Domestic Longhair
6,12/22/2022,14:10:00,85,2,12398,25941,,Preventative Care Exam,GERMAN SHEPHERD
19,12/22/2022,14:30:00,87,3,18044,30970,,New Pet,Domestic Longhair
4,12/22/2022,14:30:00,87,2,4504,26436,,Preventative Care Exam,Bernadoodle- Bernese and Poodl
4,12/22/2022,14:50:00,89,2,9756,30943,,Sick,Balinese
4,12/22/2022,15:10:00,91,2,8885,14421,4,Sick,Terrier Mix
6,12/22/2022,15:10:00,91,2,11641,30592,,Preventative Care Exam,Beagle Mix
TK,12/22/2022,15:10:00,91,3,18350,30240,,Laser,"Bulldog, French"
4,12/22/2022,15:30:00,93,2,1182,30452,,Preventative Care Exam,LABRADOR RETRIEVER
6,12/22/2022,15:30:00,93,2,13715,23181,,Radiology,COCK-APOO
4,12/22/2022,15:50:00,95,2,9469,13299,,Preventative Care Exam,Domestic Shorthair
6,12/22/2022,15:50:00,95,2,5081,7890,,Preventative Care Exam,Retriever
TK,12/22/2022,16:10:00,97,1,9213,30159,,TNT,Pitbull
6,12/22/2022,16:20:00,98,2,7903,12550,,Preventative Care Exam,Domestic Shorthair
TK,12/22/2022,16:20:00,98,1,9213,15075,,TNT,"Pointer, English"
19,12/22/2022,16:30:00,99,3,9148,18209,,Sick,DOBERMAN PINSCHER
TK,12/22/2022,16:30:00,99,1,7752,12238,,TNT,Mixed
6,12/22/2022,16:40:00,100,2,19257,13473,,Sick,JUG
19,12/22/2022,17:00:00,102,2,21618,26337,19,Euthanasia,Retriever Mixed
TK,12/22/2022,17:00:00,102,1,13572,23020,,Technician Appointment,Retriever Mixed
6,12/22/2022,17:20:00,104,2,11693,19922,,Preventative Care Exam,BERNESE MOUNTAIN DOG
6,12/22/2022,17:40:00,106,2,16954,30901,6,New Pet,Great Dane Mix
19,12/22/2022,17:50:00,107,2,23548,30828,19,New Client,DSH
TK,12/22/2022,17:50:00,107,1,16954,6181,,TNT,Bulldog Mix
19,12/22/2022,18:10:00,109,3,21411,31692,,Sick,Domestic Shorthair
TK,12/22/2022,18:10:00,109,1,18252,18252-1,,Lab Work,"Terrier, Boston"
TK,12/22/2022,18:30:00,111,1,17501,24957,,Technician Appointment,Bernadoodle- Bernese and Poodl
19,12/22/2022,19:10:00,115,2,4245,6706,,Preventative Care Exam,Retriever Mixed
4,12/23/2022,7:30:00,45,1,5763,8862,,Drop off - Admit,Domestic Shorthair
6,12/23/2022,8:30:00,51,2,6807,10513,,Recheck,"Collie, Border Mix"
L19,12/23/2022,8:30:00,51,2,21843,26445,,Preventative Care Exam,Domestic Shorthair
L19,12/23/2022,8:50:00,53,3,20578,11459,,Sick,Boxer
16,12/23/2022,9:00:00,54,2,20893,20893-1,,Recheck,"Spaniel, English Cocker"
6,12/23/2022,9:10:00,55,2,6495,9889,,Recheck,Labradoodle
TK,12/23/2022,9:10:00,55,2,23507,30719,,Radiology,Beagle
16,12/23/2022,9:20:00,56,2,13046,18138,,Sick,Domestic Shorthair
6,12/23/2022,9:30:00,57,2,2432,28826,,Recheck,DSH
16,12/23/2022,9:40:00,58,2,20167,30378,,Sick,Abyssinian
6,12/23/2022,9:50:00,59,2,15095,13752,,Recheck,Retriever Mixed
TK,12/23/2022,9:50:00,59,2,12727,12727-2,tk,Technician Appointment,Siamese
16,12/23/2022,10:00:00,60,2,2098,22220,,Preventative Care Exam,Dalmatian Mix
L19,12/23/2022,10:00:00,60,3,23493,30935,,New Pet,Domestic Longhair
6,12/23/2022,10:10:00,61,2,10258,16805,,Recheck,ENGLISH SPRINGER SPANIEL
16,12/23/2022,10:20:00,62,2,13240,22682,,Sick,"Pug, Chinese"
M11,12/23/2022,10:30:00,63,2,9987,16515,,Preventative Care Exam,Domestic Mediumhair
16,12/23/2022,10:40:00,64,2,2930,8317,,Recheck,Domestic Shorthair
TK,12/23/2022,10:40:00,64,1,6268,16923,,TNT,Labradoodle
6,12/23/2022,10:50:00,65,2,22698,28542,,Sick,BOSTON TERRIER
M11,12/23/2022,10:50:00,65,1,9987,16516,,Preventative Care Exam,Domestic Shorthair
TK,12/23/2022,10:50:00,65,1,21231,22280,,TNT,"Coonhound, Redbone"
16,12/23/2022,11:00:00,66,2,7695,12176,,Sick,Schnauzer Mix
M11,12/23/2022,11:00:00,66,1,6916,6916-1,,Technician Appointment,Chihuahua Mix
6,12/23/2022,11:10:00,67,2,14278,23504,,Suture Removal,Pitbull
16,12/23/2022,11:20:00,68,2,7737,7737-3,,Sick,Keeshond
TK,12/23/2022,11:20:00,68,1,20324,25895,,Technician Appointment,Terrier Mix
M11,12/23/2022,11:30:00,69,2,4379,6904,,Sick,"Retriever, Golden Mix"
16,12/23/2022,11:40:00,70,2,3561,6649,,Sick,YORKSHIRE TERRIER
16,12/23/2022,12:00:00,72,2,11562,25725,,Preventative Care Exam,Labradoodle
M11,12/23/2022,12:10:00,73,2,10938,18446,,Preventative Care Exam,"Retriever, Labrador"
M11,12/23/2022,12:50:00,77,2,23453,30693,,New Pet,MAINE COON CAT
6,12/23/2022,13:00:00,78,2,10923,30974,,New Pet,Retriever Mixed
M11,12/23/2022,13:10:00,79,2,23522,30752,,New Client,Domestic Shorthair
6,12/23/2022,13:20:00,80,2,16004,16004-2,,Sick,Shih Tzu
L19,12/23/2022,13:30:00,81,3,23593,30976,,New Client,LABRADOR RETRIEVER
6,12/23/2022,13:40:00,82,2,20212,20212-1,,Sick,Domestic Shorthair
16,12/23/2022,13:50:00,83,2,20793,5552,,Sick,Domestic Shorthair
6,12/23/2022,14:00:00,84,2,23465,30600,,0,Boxer
TK,12/23/2022,14:00:00,84,1,20836,26061,,Technician Appointment,Domestic Mediumhair
16,12/23/2022,14:10:00,85,2,1767,12781,,Quality of Life,LABRADOR RETRIEVER
TK,12/23/2022,14:10:00,85,1,4006,21974,,Technician Appointment,"Pug, Chinese"
6,12/23/2022,14:20:00,86,2,5775,13505,,Sick,"Shepherd, Australian Mix"
L19,12/23/2022,14:20:00,86,2,L7688,L7023,,Senior Exam,"Retriever, Labrador Mix"
16,12/23/2022,14:30:00,87,2,13855,29653,,Sick,Goldendoodle
M11,12/23/2022,14:30:00,87,2,5063,26933,,Preventative Care Exam,Domestic Shorthair
TK,12/23/2022,14:50:00,89,1,22730,28670,,Technician Appointment,LABRADOR RETRIEVER
6,12/23/2022,15:00:00,90,2,22138,27186,,Sick,"Bulldog, French"
L19,12/23/2022,15:10:00,91,2,21820,26432,,Preventative Care Exam,"Retriever, Golden"
M11,12/23/2022,15:10:00,91,1,12678,21566,,TNT,FRENCH BULLDOG
L19,12/23/2022,15:30:00,93,2,4183,8054,,Preventative Care Exam,Terrier Mix
TK,12/23/2022,15:50:00,95,1,21411,31692,,Technician Appointment,Domestic Shorthair
16,12/23/2022,16:00:00,96,2,22244,27413,16,Sick,Manx
TK,12/23/2022,16:00:00,96,1,15809,17611,,Technician Appointment,Pitbull Mix
6,12/23/2022,16:20:00,98,2,12110,27300,,Sick,"Terrier, AmericanStaffordshire"
TK,12/23/2022,16:30:00,99,1,17442,24910,,TNT,Pitbull Mix
16,12/23/2022,16:40:00,100,2,23397,30417,,Preventative Care Exam,Shiba Inu
6,12/23/2022,16:40:00,100,2,2854,30832,,New Pet,GOLDEN RETRIEVER
11,12/26/2022,7:30:00,45,1,11825,20073,11,Glucose Curve,Domestic Shorthair
4,12/26/2022,7:30:00,45,1,8018,30337,,Dental,Siamese
4,12/26/2022,7:30:00,45,2,13465,22928,4,Laparascopic Surgery,GERMAN SHEPHERD
11,12/26/2022,7:40:00,46,2,987,30846,,Recheck,DSH
4,12/26/2022,7:40:00,46,1,317,8812,,Dental,"Poodle, Toy"
4,12/26/2022,7:50:00,47,1,6322,L5466-6,,Dental,Husky Mix
4,12/26/2022,8:00:00,48,1,4183,29608,,Surgery,Cockapoo
4,12/26/2022,8:10:00,49,1,5044,7850,,Surgery,"Pug, Chinese Mixed"
4,12/26/2022,8:20:00,50,1,6322,L5466-6,,Dental,Husky Mix
19,12/26/2022,8:30:00,51,2,2851,4509,,Suture Removal,"Retriever, Labrador"
4,12/26/2022,8:30:00,51,1,8018,30337,,Short Procedure,Siamese
4,12/26/2022,8:30:00,51,2,9082,14822,,Recheck,LABRADOR RETRIEVER
L16,12/26/2022,8:30:00,51,1,4176,6573,,Technician Appointment,"Terrier, Jack Russell Mix"
4,12/26/2022,8:40:00,52,1,23036,29460,,Short Procedure,Domestic Mediumhair
L16,12/26/2022,8:40:00,52,2,L7942,L7565,,Preventative Care Exam,"Terrier, Yorkshire Mix"
19,12/26/2022,8:50:00,53,2,3546,30884,,New Pet,MINIATURE PINSCHER
4,12/26/2022,8:50:00,53,1,10628,30603,,Short Procedure,DSH
4,12/26/2022,8:50:00,53,2,8159,16605,,Sick,"Poodle, Standard"
L16,12/26/2022,9:00:00,54,2,L7985,L7678,,Preventative Care Exam,Shih Tzu Mix
19,12/26/2022,9:10:00,55,2,2596,4109,,Sick,Bichon Frise
4,12/26/2022,9:10:00,55,2,20212,20212-1,,Recheck,Domestic Shorthair
L16,12/26/2022,9:20:00,56,1,22378,27699,,Technician Appointment,Goldendoodle
19,12/26/2022,9:30:00,57,2,2979,4700,,Recheck,Pitbull Mix
4,12/26/2022,9:30:00,57,2,14280,23507,,Sick,"Retriever, Flat-Coated"
19,12/26/2022,9:50:00,59,2,19670,25659,,Sick,Pitbull
4,12/26/2022,9:50:00,59,2,19177,19177-1,4,Senior Exam,Pekingese Mix
L16,12/26/2022,9:50:00,59,2,23205,30158,,Sick,Domestic Shorthair
11,12/26/2022,10:00:00,60,2,12086,20521,,Preventative Care Exam,"Corgi, Pembroke Welsh"
TK,12/26/2022,10:00:00,60,1,22278,27490,,TNT,Hound Mix
19,12/26/2022,10:10:00,61,2,20697,20697-1,,Sick,"Terrier, Yorkshire"
L16,12/26/2022,10:10:00,61,2,23205,30157,,Sick,Domestic Shorthair
11,12/26/2022,10:20:00,62,2,8853,26470,,Preventative Care Exam,"Shorthair, American"
19,12/26/2022,10:30:00,63,2,9541,15679,,Preventative Care Exam,"Goldendoodle, mini"
L16,12/26/2022,10:30:00,63,2,23598,30987,,New Client,GOLDEN RETRIEVER
TK,12/26/2022,10:30:00,63,1,18561,7585,,TNT,Chihuahua Mix
11,12/26/2022,10:40:00,64,2,22588,28238,,Recheck,MAINE COON CAT
19,12/26/2022,10:50:00,65,2,19254,25536,,Sick,"Shorthair, American"
L16,12/26/2022,10:50:00,65,2,L5167,30962,,New Pet,Whoodle (SC Wheaton+Poodle)
TK,12/26/2022,10:50:00,65,1,2259,29175,,Technician Appointment,CAVALIER KING CHARLES SPANIEL
11,12/26/2022,11:00:00,66,2,2434,2434-7,,Recheck,Domestic Shorthair
19,12/26/2022,11:10:00,67,2,L7872,11478,,Preventative Care Exam,Domestic Shorthair
L16,12/26/2022,11:10:00,67,2,1468,2384,,Sick,Havanese
11,12/26/2022,11:20:00,68,2,22059,27000,,Sick,"Shorthair, American"
19,12/26/2022,11:30:00,69,2,L7872,11498,,Preventative Care Exam,Domestic Shorthair
L16,12/26/2022,11:30:00,69,1,4496,17021,,Technician Appointment,Domestic Shorthair
11,12/26/2022,11:40:00,70,2,21142,13245,,Preventative Care Exam,JUG
11,12/26/2022,12:00:00,72,2,13931,27220,,Sick,Labradoodle
19,12/26/2022,12:00:00,72,2,10943,18455,,Sick,"Terrier, Yorkshire Mix"
11,12/26/2022,12:20:00,74,2,23552,20083,,Recheck,Mixed
19,12/26/2022,12:20:00,74,2,7404,22135,,Preventative Care Exam,Domestic Longhair
11,12/26/2022,12:40:00,76,2,23580,30937,,New Client,Domestic Longhair
11,12/26/2022,13:00:00,78,2,23580,30938,,New Client,Domestic Shorthair
11,12/26/2022,13:20:00,80,2,10822,18222,,Sick,Corgi
19,12/26/2022,13:40:00,82,2,6787,6787-3,,Recheck,Beagle Mix
11,12/26/2022,14:00:00,84,2,220,20377,,Preventative Care Exam,American Staffordshire Ter. x
19,12/26/2022,14:00:00,84,2,3518,5575,19,Senior Exam,Domestic Shorthair
TK,12/26/2022,14:00:00,84,1,3508,29790,,Radiology,Havanese Mix
11,12/26/2022,14:20:00,86,2,655,1041,,Sick,Domestic Shorthair
19,12/26/2022,14:20:00,86,3,22603,29128,,Sick,Greyhound
11,12/26/2022,14:40:00,88,2,18055,25159,,Sick,YORKSHIRE TERRIER
TK,12/26/2022,14:50:00,89,1,1917,23308,,Technician Appointment,"Blue Heeler, Australian Mix"
11,12/26/2022,15:00:00,90,2,1095,1764,,Sick,"Bulldog, English"
19,12/26/2022,15:00:00,90,2,23546,30822,,New Client,"Shorthair, American"
11,12/26/2022,15:20:00,92,2,11709,19857,,Sick,FRENCH BULLDOG
19,12/26/2022,15:20:00,92,2,23546,30821,,New Client,"Shorthair, American"
11,12/26/2022,15:40:00,94,2,13739,23195,,EXAM WITH VACCINES,Hound Mix
19,12/26/2022,15:40:00,94,2,23600,30992,,Euthanasia,"Terrier, Rat"
TK,12/26/2022,15:40:00,94,1,147,14645,,Technician Appointment,Shih Tzu Mix
TK,12/26/2022,15:50:00,95,1,10127,20583,,Technician Appointment,DSH
11,12/26/2022,16:00:00,96,2,987,30846,,Recheck,DSH
4,12/26/2022,16:00:00,96,1,20139,25823,4,Preventative Care Exam,American Staffordshire Ter. x
L16,12/26/2022,16:00:00,96,2,11695,25469,,Preventative Care Exam,CAVALIER KING CHARLES SPANIEL
4,12/26/2022,16:10:00,97,1,16004,16004-2,4,Recheck,Shih Tzu
11,12/26/2022,16:20:00,98,2,6779,30991,,New Pet,Retriever Mixed
4,12/26/2022,16:20:00,98,1,17184,7055,,Preventative Care Exam,Domestic Shorthair
L16,12/26/2022,16:20:00,98,3,L6101,L6101-2,,Sick,Husky
4,12/26/2022,16:30:00,99,1,20008,25770,,Sick,"Shepherd, German"
11,12/26/2022,16:40:00,100,2,5089,7900,11,Recheck,"Terrier, Jack Russell Mix"
4,12/26/2022,16:40:00,100,1,10270,17103,4,Preventative Care Exam,Domestic Shorthair
4,12/26/2022,16:50:00,101,1,10270,17104,4,Preventative Care Exam,Domestic Shorthair
L16,12/26/2022,16:50:00,101,1,L7688,L7023,,TNT,"Retriever, Labrador Mix"
11,12/26/2022,17:00:00,102,2,3621,5708,,Sick,"Shar Pei, Chinese"
4,12/26/2022,17:00:00,102,1,10270,17105,4,Preventative Care Exam,Domestic Shorthair
L16,12/26/2022,17:00:00,102,2,L7367,L6412,,Euthanasia,"Chihuahua, Smooth-coated"
4,12/26/2022,17:10:00,103,1,20348,20348-1,,Sick,Pitbull Mix
11,12/26/2022,17:20:00,104,2,10944,26678,,Sick,Domestic Shorthair
L16,12/26/2022,17:20:00,104,2,18765,30984,,New Pet,Domestic Shorthair
4,12/26/2022,17:30:00,105,1,2658,10585,,Sick,JACK RUSSELL TERRIER
11,12/26/2022,17:40:00,106,2,5441,8422,,Preventative Care Exam,"Terrier, Yorkshire"
L16,12/26/2022,17:40:00,106,2,L3774,12735,,Sick,Domestic Shorthair
TK,12/26/2022,17:40:00,106,1,2658,27924,,TNT,Jack Russell Terrier Mix
TK,12/26/2022,17:50:00,107,1,12194,20612,,Technician Appointment,"Corgi, Pembroke Welsh"
4,12/26/2022,18:00:00,108,1,3167,6601,4,Sick,Domestic Shorthair
L16,12/26/2022,18:00:00,108,2,L5657,30997,,New Pet,Domestic Shorthair
4,12/26/2022,18:10:00,109,1,4400,21845,4,Preventative Care Exam,Great Dane
4,12/26/2022,18:20:00,110,2,19040,30932,,New Pet,Pitbull Mix
TK,12/26/2022,18:30:00,111,1,5284,8186,,TNT,Chihuahua
4,12/26/2022,18:50:00,113,1,18332,23412,,Preventative Care Exam,"Pitbull, American"
4,12/26/2022,19:00:00,114,1,2617,4152,4,Sick,"Bulldog, English"
4,12/26/2022,19:10:00,115,1,14440,28327,,Sick,Pitbull
TK,12/26/2022,19:10:00,115,1,11207,18982,,Technician Appointment,JACK RUSSELL TERRIER
4,12/26/2022,19:20:00,116,1,13286,27698,,Sick,Bernadoodle- Bernese and Poodl
4,12/26/2022,19:30:00,117,1,3481,5511,,Sick,Retriever Mixed
TK,12/26/2022,19:30:00,117,1,22961,29259,,TNT,Dachshund
11,12/27/2022,7:30:00,45,1,262,449,,Drop off - Admit,Pomeranian Mix
4,12/27/2022,7:30:00,45,1,3226,5092,,Dental,Domestic Shorthair
4,12/27/2022,7:30:00,45,2,22206,27329,,Surgery,"Bulldog, English"
19,12/27/2022,7:50:00,47,1,9497,28367,19,Surgery,Shih Tzu
19,12/27/2022,8:00:00,48,1,9497,28644,19,Surgery,Shih Tzu
19,12/27/2022,8:10:00,49,1,21761,26386,19,Surgery,"Water Dog, Portuguese"
16,12/27/2022,8:30:00,51,2,1035,26821,16,Preventative Care Exam,Domestic Shorthair
19,12/27/2022,8:30:00,51,3,3226,5092,,Surgery,Domestic Shorthair
4,12/27/2022,8:30:00,51,2,16173,16173-5,4,Senior Exam,Domestic Shorthair
L12,12/27/2022,8:30:00,51,2,22409,27775,,Preventative Care Exam,"Goldendoodle, mini"
19,12/27/2022,8:50:00,53,2,22156,27225,,Preventative Care Exam,Domestic Shorthair
16,12/27/2022,9:00:00,54,2,5267,12668,,Preventative Care Exam,DSH
4,12/27/2022,9:00:00,54,2,11709,19857,4,Surgery,FRENCH BULLDOG
TK,12/27/2022,9:00:00,54,1,23375,30370,,Lab Work,Domestic Shorthair
19,12/27/2022,9:10:00,55,2,7932,12216,,Preventative Care Exam,Terrier Mix
4,12/27/2022,9:10:00,55,2,9717,15969,,Sick,Maltese Mix
L12,12/27/2022,9:10:00,55,2,23506,30711,12,Recheck,WEST HIGHLAND WHITE TERRIER
TK,12/27/2022,9:10:00,55,1,16874,24655,,TNT,MINIATURE PINSCHER
16,12/27/2022,9:20:00,56,1,5267,L5295,,Senior Exam,Domestic Mediumhair
19,12/27/2022,9:20:00,56,2,987,30846,,Surgery,DSH
16,12/27/2022,9:30:00,57,2,8349,21924,,Preventative Care Exam,Domestic Shorthair
19,12/27/2022,9:30:00,57,2,10582,29667,,Sick,Terrier Mix
4,12/27/2022,9:30:00,57,2,605,26941,,Sick,Domestic Shorthair
L12,12/27/2022,9:30:00,57,2,11168,18903,,Recheck,Shih-poo
TK,12/27/2022,9:30:00,57,1,12727,12727-2,tk,Technician Appointment,Siamese
TK,12/27/2022,9:40:00,58,1,8398,13543,,TNT,Chihuahua
16,12/27/2022,9:50:00,59,2,22008,26860,,Senior Exam,Cockapoo
19,12/27/2022,9:50:00,59,2,3347,30736,,New Pet,Chihuahua Mix
4,12/27/2022,9:50:00,59,1,12109,21720,,Preventative Care Exam,Domestic Shorthair
4,12/27/2022,10:00:00,60,1,12109,20549,,Preventative Care Exam,Domestic Shorthair
L12,12/27/2022,10:00:00,60,2,L3708,L2853,,Recheck,Mixed
16,12/27/2022,10:10:00,61,2,8702,21371,,Sick,Domestic Shorthair
19,12/27/2022,10:10:00,61,2,20645,20645-1,,Recheck,Domestic Shorthair
4,12/27/2022,10:10:00,61,2,17689,17689-1,,Senior Exam,Terrier Mix
L12,12/27/2022,10:20:00,62,1,6234,10564,,Technician Appointment,YORKSHIRE TERRIER
TK,12/27/2022,10:20:00,62,1,10552,30221,,TNT,Pomeranian Mix
16,12/27/2022,10:30:00,63,2,6469,9829,,Preventative Care Exam,Beagle Mix
19,12/27/2022,10:30:00,63,2,4213,582,,Sick,Retriever
4,12/27/2022,10:30:00,63,2,4321,31002,,New Pet,Domestic Shorthair
L12,12/27/2022,10:30:00,63,2,L3549,30842,,New Client,Domestic Shorthair
M11,12/27/2022,10:30:00,63,2,12970,22117,,Preventative Care Exam,"Bulldog, French"
16,12/27/2022,10:50:00,65,2,8450,22099,,Preventative Care Exam,"Cattle Dog, Australian"
4,12/27/2022,10:50:00,65,2,19209,30999,,New Pet,Domestic Shorthair
L12,12/27/2022,10:50:00,65,2,21933,26601,,Sick,Goldendoodle
TK,12/27/2022,10:50:00,65,1,6567,11059,,TNT,"Retriever, Labrador"
16,12/27/2022,11:10:00,67,2,6702,29410,,Recheck,"Terrier, Soft-Coated Wheaten"
4,12/27/2022,11:10:00,67,2,696,5160,4,Preventative Care Exam,Domestic Shorthair
L12,12/27/2022,11:10:00,67,1,21512,26293,,TNT,DSH
M11,12/27/2022,11:10:00,67,2,23569,30896,,New Client,Domestic Shorthair
16,12/27/2022,11:30:00,69,2,8526,28202,16,Sick,Pitbull Mix
4,12/27/2022,11:30:00,69,2,4027,6533-1,4,Senior Exam,"Sheepdog, Shetland"
M11,12/27/2022,11:30:00,69,2,23379,30382,,Preventative Care Exam,Domestic Shorthair
M11,12/27/2022,11:50:00,71,2,23379,30383,,Preventative Care Exam,Domestic Shorthair
6,12/27/2022,12:00:00,72,2,6925,10750,,Recheck,Labradoodle
6,12/27/2022,12:20:00,74,2,8447,13643,,Recheck,Shih Tzu
M11,12/27/2022,12:20:00,74,2,23594,30980,,New Client,Domestic Shorthair
6,12/27/2022,12:40:00,76,2,22059,27000,,Euthanasia,"Shorthair, American"
M11,12/27/2022,12:40:00,76,2,23603,7088,,Sick,Domestic Shorthair
6,12/27/2022,13:00:00,78,2,9627,30840,,New Pet,BASSET HOUND
6,12/27/2022,13:20:00,80,2,5359,19295,,Sick,Domestic Shorthair
L12,12/27/2022,13:30:00,81,1,22843,30561,,Technician Appointment,Domestic Shorthair
6,12/27/2022,13:40:00,82,2,18511,28767,,Recheck,Labradoodle
L12,12/27/2022,13:40:00,82,1,22843,30560,,Technician Appointment,Domestic Shorthair
L12,12/27/2022,13:50:00,83,1,7446,11759,,Sick,Domestic Shorthair
6,12/27/2022,14:00:00,84,2,7106,11102,,Not Wellness,"Setter, English"
L12,12/27/2022,14:00:00,84,1,7446,14944,,Sick,Domestic Shorthair
L12,12/27/2022,14:10:00,85,2,L6657,L6657-2,,Sick,Domestic Shorthair
4,12/27/2022,14:20:00,86,1,18737,18737-2,4,Senior Exam,"Chihuahua, Smooth-coated"
6,12/27/2022,14:20:00,86,2,1750,10713,,Sick,Domestic Longhair
4,12/27/2022,14:30:00,87,1,6833,30979,,Exotic Exam,"Dragon, Bearded"
L12,12/27/2022,14:30:00,87,2,16091,4667,12,Sick,Beagle
4,12/27/2022,14:40:00,88,1,6833,30977,,Exotic Exam,Syrian
6,12/27/2022,14:40:00,88,2,1835,2958,,Recheck,"Griffon, Brussels"
M11,12/27/2022,14:40:00,88,2,22028,30903,,Recheck,Chihuahua Mix
4,12/27/2022,14:50:00,89,1,6833,30978,,Exotic Exam,Syrian
L12,12/27/2022,14:50:00,89,1,7568,12567,,Lab Work,"Shepherd, Australian Mix"
4,12/27/2022,15:00:00,90,1,14772,30751,4,New Pet,GOLDEN RETRIEVER
L12,12/27/2022,15:00:00,90,1,7568,11971,,TNT,"Shepherd, Anatolian"
M11,12/27/2022,15:00:00,90,2,20752,24580,,Preventative Care Exam,Shorkie
TK,12/27/2022,15:00:00,90,1,3241,5126,,Lab Work,YORKSHIRE TERRIER
4,12/27/2022,15:10:00,91,2,23599,30990,,Exotic Exam,"Dragon, Bearded"
L12,12/27/2022,15:10:00,91,2,19495,25615,,Preventative Care Exam,Domestic Shorthair
M11,12/27/2022,15:20:00,92,2,4453,7006,,Recheck,Domestic Shorthair
4,12/27/2022,15:30:00,93,1,11457,19423,,Emergency,Mongolian
L12,12/27/2022,15:30:00,93,2,L6278,L6278-1,12,Recheck,"Retriever, Labrador Mix"
4,12/27/2022,15:50:00,95,1,L6804,L6804-1,,Sick,COCK-APOO
TK,12/27/2022,15:50:00,95,2,23528,30770,,Technician Appointment,BORDER COLLIE
4,12/27/2022,16:00:00,96,1,19617,19617-2,4,Sick,"Retriever, Labrador"
6,12/27/2022,16:00:00,96,2,12371,20935,,New Pet,Jack Russell Terrier Mix
M11,12/27/2022,16:00:00,96,2,5568,5568-4,,Senior Exam,Domestic Shorthair
4,12/27/2022,16:10:00,97,1,22603,28294,,Sick,Greyhound
4,12/27/2022,16:20:00,98,1,21891,26524,,Preventative Care Exam,Mixed
6,12/27/2022,16:20:00,98,2,23547,30823,,New Client,"Dachshund, Miniature"
M11,12/27/2022,16:20:00,98,2,5568,9219,,Preventative Care Exam,Labradoodle
4,12/27/2022,16:30:00,99,2,23520,30749,,New Client,"Terrier, Yorkshire"
L12,12/27/2022,16:30:00,99,2,7616,20200,,Senior Exam,Retriever Mixed
6,12/27/2022,16:40:00,100,2,8029,12792,,Preventative Care Exam,Bulldog Mix
TK,12/27/2022,16:40:00,100,1,23036,29460,,Technician Appointment,Domestic Mediumhair
4,12/27/2022,16:50:00,101,1,20952,20952-3,,Recheck,Domestic Shorthair
L12,12/27/2022,16:50:00,101,1,7616,12049,,Technician Appointment,"Spaniel, Cavalier King Charles"
TK,12/27/2022,16:50:00,101,1,5215,8109,,TNT,"Retriever, Labrador"
L12,12/27/2022,17:00:00,102,2,L2263,30985,12,New Pet,Chihuahua Mix
M11,12/27/2022,17:00:00,102,2,10887,18536,,Recheck,Domestic Shorthair
6,12/27/2022,17:10:00,103,2,19579,24491,,Sick,Cavachon
L12,12/27/2022,17:20:00,104,1,16774,24614,,Technician Appointment,Cavapoo
TK,12/27/2022,17:20:00,104,1,250,416,,TNT,"Shepherd, German"
6,12/27/2022,17:30:00,105,2,3212,7273,,Sick,Domestic Shorthair
6,12/27/2022,17:50:00,107,2,20181,20181-4,,Sick,"Eskimo Dog, American"
6,12/27/2022,18:10:00,109,2,23466,30605,,Preventative Care Exam,DMH
6,12/27/2022,18:30:00,111,2,17155,L5503-4,,Sick,LABRADOR RETRIEVER
TK,12/27/2022,18:40:00,112,1,21849,30546,,Technician Appointment,"Bulldog, English"
6,12/27/2022,18:50:00,113,2,4006,21974,,Emergency,"Pug, Chinese"
TK,12/27/2022,18:50:00,113,1,59,22875,,Technician Appointment,Lhasa Apso Mix
6,12/27/2022,19:20:00,116,2,19209,30999,,Euthanasia,Domestic Shorthair
TK,12/27/2022,19:20:00,116,1,11419,19329,,TNT,DSH
12,12/28/2022,7:30:00,45,1,11132,30620,,Drop off - Admit,CAVALIER KING CHARLES SPANIEL
6,12/28/2022,7:30:00,45,1,19813,30930,,Dental,Shih Tzu Mix
6,12/28/2022,7:40:00,46,1,3140,4421,,Surgery,Shih Tzu
6,12/28/2022,7:40:00,46,1,3140,4421,,Dental,Shih Tzu
6,12/28/2022,7:40:00,46,1,4379,6904,,Drop off - Admit,"Retriever, Golden Mix"
6,12/28/2022,7:50:00,47,1,13156,15967,,Dental,Chihuahua
6,12/28/2022,7:50:00,47,1,13156,15967,,Surgery,Chihuahua
6,12/28/2022,7:50:00,47,1,20645,20645-1,,Ultrasound,Domestic Shorthair
16,12/28/2022,8:00:00,48,1,22639,28758,,Surgery,Domestic Shorthair
